,Open,High,Low,Close,Volume
2021-04-08 04:30:00,55953.44000000,56700.00000000,55700.00000000,56540.62000000,6505.06615000
2021-04-08 08:30:00,56540.62000000,57333.85000000,56529.78000000,57025.71000000,7699.10933300
2021-04-08 12:30:00,57023.63000000,57267.49000000,56330.77000000,56421.18000000,7567.58103000
2021-04-08 16:30:00,56421.17000000,57912.02000000,56311.77000000,57768.13000000,10949.66472600
2021-04-08 20:30:00,57769.00000000,58153.31000000,57538.52000000,57734.94000000,6729.02184100
2021-04-09 00:30:00,57732.53000000,58100.00000000,57449.04000000,58077.52000000,4832.70393900
2021-04-09 04:30:00,58077.52000000,58419.45000000,57806.03000000,57985.71000000,5235.24333400
2021-04-09 08:30:00,57985.71000000,58314.00000000,57654.00000000,58051.42000000,5646.76053600
2021-04-09 12:30:00,58048.70000000,58894.90000000,57669.58000000,58527.19000000,9447.29047300
2021-04-09 16:30:00,58527.20000000,58783.47000000,58024.00000000,58240.00000000,9093.85696300
2021-04-09 20:30:00,58239.99000000,58528.00000000,57870.57000000,58370.59000000,6360.45098000
2021-04-10 00:30:00,58370.59000000,58600.00000000,57873.31000000,58142.54000000,5048.28262500
2021-04-10 04:30:00,58142.55000000,59238.27000000,57900.01000000,59229.50000000,9223.42981700
2021-04-10 08:30:00,59229.50000000,61500.00000000,59229.50000000,60480.40000000,24587.78409000
2021-04-10 12:30:00,60480.40000000,60997.18000000,60338.54000000,60575.94000000,7829.18692700
2021-04-10 16:30:00,60575.94000000,60800.00000000,59811.74000000,60247.26000000,9993.59024700
2021-04-10 20:30:00,60247.26000000,60550.00000000,59550.00000000,59567.38000000,8707.68513900
2021-04-11 00:30:00,59567.38000000,59842.63000000,58374.61000000,59769.13000000,9564.74789700
2021-04-11 04:30:00,59769.13000000,60699.00000000,59544.94000000,60268.58000000,7833.53346900
2021-04-11 08:30:00,60268.58000000,60328.00000000,59339.83000000,59655.49000000,7509.80491800
2021-04-11 12:30:00,59655.50000000,60144.70000000,59450.00000000,59721.84000000,6455.01691700
2021-04-11 16:30:00,59721.85000000,59844.00000000,59232.52000000,59645.46000000,6682.28947100
2021-04-11 20:30:00,59645.45000000,60190.00000000,59405.18000000,59705.53000000,7050.78728300
2021-04-12 00:30:00,59705.53000000,60130.57000000,59433.29000000,60002.43000000,5625.28333300
2021-04-12 04:30:00,59998.80000000,60456.29000000,59586.01000000,60368.96000000,6713.02280900
2021-04-12 08:30:00,60368.95000000,61300.00000000,60020.00000000,60711.01000000,11533.08124400
2021-04-12 12:30:00,60711.00000000,60878.25000000,59350.59000000,60241.50000000,13766.95154000
2021-04-12 16:30:00,60241.50000000,60584.28000000,59610.96000000,59986.83000000,11036.98897100
2021-04-12 20:30:00,59986.82000000,60223.00000000,59680.90000000,60090.41000000,7061.20130900
2021-04-13 00:30:00,60090.42000000,60241.32000000,59759.05000000,59860.00000000,6263.79124400
2021-04-13 04:30:00,59860.01000000,61100.00000000,59805.15000000,60493.43000000,11980.16941300
2021-04-13 08:30:00,60493.43000000,61415.50000000,60330.74000000,61050.99000000,12164.50269200
2021-04-13 12:30:00,61050.99000000,63287.88000000,61046.45000000,62942.21000000,25344.27070100
2021-04-13 16:30:00,62942.21000000,63657.86000000,62500.00000000,63331.83000000,14989.35895400
2021-04-13 20:30:00,63331.83000000,63777.77000000,62530.00000000,62997.02000000,11918.95959400
2021-04-14 00:30:00,62997.02000000,63666.00000000,62842.99000000,63575.00000000,6451.42739200
2021-04-14 04:30:00,63575.01000000,63869.99000000,63063.32000000,63749.19000000,9361.66702200
2021-04-14 08:30:00,63749.19000000,64854.00000000,63605.85000000,64288.80000000,14251.69636200
2021-04-14 12:30:00,64288.80000000,64787.98000000,63012.84000000,64511.21000000,15881.75507100
2021-04-14 16:30:00,64509.48000000,64640.58000000,62345.67000000,63045.02000000,17788.97811600
2021-04-14 20:30:00,63045.03000000,63764.62000000,61301.00000000,62150.04000000,17414.37111400
2021-04-15 00:30:00,62150.03000000,63062.38000000,61873.51000000,62959.53000000,7917.87630800
2021-04-15 04:30:00,62959.53000000,63491.45000000,62333.55000000,63056.61000000,8402.31431400
2021-04-15 08:30:00,63056.62000000,63460.22000000,62706.40000000,62842.56000000,7327.51879300
2021-04-15 12:30:00,62842.56000000,63137.92000000,62020.00000000,62361.12000000,8516.09407400
2021-04-15 16:30:00,62359.11000000,63074.05000000,62347.36000000,62715.18000000,8512.83912600
2021-04-15 20:30:00,62715.17000000,63573.02000000,62308.00000000,63363.29000000,10091.15789100
2021-04-16 00:30:00,63363.29000000,63800.00000000,62963.78000000,63159.98000000,8799.77614200
2021-04-16 04:30:00,63158.74000000,63520.61000000,62684.01000000,62937.91000000,13183.80803300
2021-04-16 08:30:00,62942.41000000,62961.81000000,61025.00000000,61414.83000000,18777.95636300
2021-04-16 12:30:00,61414.88000000,61607.83000000,60000.00000000,60853.81000000,18201.04198800
2021-04-16 16:30:00,60853.80000000,61627.00000000,60250.00000000,61551.62000000,20484.58799100
2021-04-16 20:30:00,61551.62000000,61877.00000000,61105.00000000,61713.43000000,12729.63676000
2021-04-17 00:30:00,61713.42000000,62087.98000000,61333.00000000,61334.80000000,8387.10874900
2021-04-17 04:30:00,61334.81000000,62506.05000000,61114.14000000,62372.27000000,10253.68683100
2021-04-17 08:30:00,62372.27000000,62464.38000000,61857.55000000,62114.99000000,7769.15134600
2021-04-17 12:30:00,62114.99000000,62458.28000000,60700.55000000,60886.91000000,11323.90823100
2021-04-17 16:30:00,60886.93000000,61222.00000000,60094.00000000,60264.66000000,13371.07876800
2021-04-17 20:30:00,60264.65000000,60785.00000000,59580.91000000,60705.02000000,10217.08088200
2021-04-18 00:30:00,60705.02000000,60955.00000000,59969.98000000,60006.66000000,5977.35007000
2021-04-18 04:30:00,60006.67000000,60499.00000000,50931.30000000,55014.46000000,28130.89037600
2021-04-18 08:30:00,55000.01000000,56527.04000000,53924.76000000,56180.34000000,30550.02536200
2021-04-18 12:30:00,56184.51000000,56498.00000000,53064.66000000,53308.92000000,25490.49691700
2021-04-18 16:30:00,53299.32000000,55774.23000000,53200.00000000,55452.45000000,18764.39215400
2021-04-18 20:30:00,55452.45000000,55967.66000000,54859.75000000,55720.66000000,11851.77174200
2021-04-19 00:30:00,55720.66000000,56688.28000000,55537.48000000,56150.01000000,10094.55527300
2021-04-19 04:30:00,56150.01000000,57291.00000000,55690.62000000,57030.90000000,10659.38287700
2021-04-19 08:30:00,57030.90000000,57485.46000000,56410.68000000,57323.35000000,10568.11942100
2021-04-19 12:30:00,57323.34000000,57526.81000000,56120.03000000,57107.40000000,16466.71020900
2021-04-19 16:30:00,57107.41000000,57142.20000000,54221.58000000,54585.22000000,20940.52546200
2021-04-19 20:30:00,54581.82000000,56100.00000000,54351.67000000,55930.94000000,12023.52046000
2021-04-20 00:30:00,55930.94000000,56600.00000000,55517.45000000,55633.14000000,7570.78383800
2021-04-20 04:30:00,55633.14000000,55792.15000000,54237.04000000,54764.12000000,9222.58505700
2021-04-20 08:30:00,54764.13000000,55486.31000000,53329.96000000,54410.57000000,12643.07666000
2021-04-20 12:30:00,54410.57000000,56419.13000000,54230.38000000,56266.83000000,13231.94255200
2021-04-20 16:30:00,56266.83000000,56455.93000000,54649.58000000,55323.19000000,13586.01909900
2021-04-20 20:30:00,55323.18000000,56782.00000000,55099.63000000,56572.44000000,13480.19624900
2021-04-21 00:30:00,56572.44000000,57076.24000000,56090.00000000,56425.00000000,10580.66253400
2021-04-21 04:30:00,56425.00000000,56757.91000000,55170.61000000,55204.60000000,10701.90813500
2021-04-21 08:30:00,55204.60000000,55822.77000000,54968.69000000,55304.04000000,8687.94958500
2021-04-21 12:30:00,55304.04000000,55750.00000000,54276.85000000,54563.37000000,11444.90052100
2021-04-21 16:30:00,54563.36000000,56346.70000000,54300.00000000,56153.75000000,13237.46564200
2021-04-21 20:30:00,56149.93000000,56339.98000000,55129.00000000,55478.70000000,8554.67277200
2021-04-22 00:30:00,55478.70000000,55481.16000000,53536.02000000,53787.63000000,14357.86025400
2021-04-22 04:30:00,53787.62000000,54638.00000000,52561.00000000,53497.09000000,20660.95802700
2021-04-22 08:30:00,53494.63000000,54850.00000000,53450.00000000,54144.99000000,11139.01590600
2021-04-22 12:30:00,54146.01000000,55223.00000000,53080.00000000,54866.62000000,15193.81089900
2021-04-22 16:30:00,54866.63000000,55521.48000000,54310.04000000,54651.64000000,12713.72890800
2021-04-22 20:30:00,54651.63000000,55166.19000000,52222.17000000,52923.54000000,20501.11210600
2021-04-23 00:30:00,52923.54000000,52932.39000000,50500.00000000,51690.96000000,24448.00549100
2021-04-23 04:30:00,51690.95000000,52131.85000000,48555.00000000,50298.76000000,39495.75050900
2021-04-23 08:30:00,50298.76000000,50572.08000000,47700.00000000,47942.44000000,30271.24101300
2021-04-23 12:30:00,47936.00000000,50269.17000000,47500.00000000,50070.36000000,24132.00104700
2021-04-23 16:30:00,50070.36000000,50300.00000000,48541.00000000,49836.62000000,15811.39073000
2021-04-23 20:30:00,49836.63000000,50920.00000000,49470.26000000,50876.72000000,11761.53229300
2021-04-24 00:30:00,50876.71000000,51301.34000000,50140.00000000,51125.14000000,10758.86512700
2021-04-24 04:30:00,51110.56000000,51166.22000000,49304.06000000,50109.93000000,10590.62759600
2021-04-24 08:30:00,50109.92000000,50631.16000000,49649.70000000,49805.20000000,7461.85993400
2021-04-24 12:30:00,49798.96000000,50217.89000000,48657.14000000,49073.71000000,11991.55327000
2021-04-24 16:30:00,49072.12000000,50360.63000000,48900.00000000,50212.03000000,12218.30157600
2021-04-24 20:30:00,50210.01000000,50888.00000000,49650.00000000,50667.75000000,6999.06978200
2021-04-25 00:30:00,50667.79000000,51000.00000000,49900.00000000,50047.84000000,6100.10041500
2021-04-25 04:30:00,50047.84000000,50452.85000000,49600.00000000,49615.54000000,6421.00871300
2021-04-25 08:30:00,49626.76000000,49705.04000000,49600.24000000,49683.94000000,5.88703400
2021-04-25 12:30:00,49683.95000000,50280.00000000,49161.94000000,49550.73000000,10523.72690600
2021-04-25 16:30:00,49550.74000000,50567.91000000,49450.00000000,50257.97000000,10588.50125500
2021-04-25 20:30:00,50257.97000000,50434.00000000,49295.09000000,49333.01000000,8232.07500600
2021-04-26 00:30:00,49333.01000000,49593.18000000,46930.00000000,49066.77000000,22484.44609000
2021-04-26 04:30:00,49066.76000000,52500.00000000,48753.44000000,52398.99000000,21323.43699600
2021-04-26 08:30:00,52398.99000000,53080.00000000,52000.00000000,52801.37000000,12982.59522900
2021-04-26 12:30:00,52801.37000000,53685.00000000,52275.00000000,53598.39000000,13057.44546400
2021-04-26 16:30:00,53598.39000000,53950.00000000,53200.00000000,53571.12000000,12487.79422400
2021-04-26 20:30:00,53571.13000000,54356.62000000,52868.07000000,54036.19000000,13564.51584100
2021-04-27 00:30:00,54038.21000000,54250.00000000,52600.36000000,54001.39000000,12895.01437000
2021-04-27 04:30:00,54001.38000000,54160.61000000,53267.71000000,53460.30000000,7766.38673800
2021-04-27 08:30:00,53460.30000000,54933.74000000,53222.00000000,54545.01000000,10521.36638800
2021-04-27 12:30:00,54545.00000000,55242.32000000,54248.92000000,55152.43000000,9661.99434800
2021-04-27 16:30:00,55152.43000000,55300.00000000,54258.32000000,54981.87000000,12350.41487900
2021-04-27 20:30:00,54981.86000000,55081.61000000,54258.40000000,54761.70000000,7488.52975800
2021-04-28 00:30:00,54761.70000000,55460.00000000,54738.43000000,55011.97000000,6275.34256400
2021-04-28 04:30:00,55011.97000000,55738.00000000,54769.42000000,54774.05000000,9735.22176700
2021-04-28 08:30:00,54774.05000000,54995.07000000,53813.16000000,54255.98000000,10449.15362800
2021-04-28 12:30:00,54255.98000000,55087.85000000,53917.64000000,54853.26000000,8471.39624600
2021-04-28 16:30:00,54853.26000000,55327.00000000,54111.11000000,54338.14000000,8387.12884300
2021-04-28 20:30:00,54338.14000000,55432.00000000,54245.33000000,55411.97000000,6539.81642600
2021-04-29 00:30:00,55407.03000000,56428.00000000,54002.00000000,54846.22000000,11547.74210500
2021-04-29 04:30:00,54846.23000000,55195.84000000,54046.33000000,54265.10000000,7127.89194100
2021-04-29 08:30:00,54265.10000000,54493.87000000,53482.22000000,54465.14000000,8732.81015400
2021-04-29 12:30:00,54465.27000000,54739.43000000,53759.98000000,54300.16000000,8709.30514200
2021-04-29 16:30:00,54300.16000000,54531.89000000,53303.68000000,53703.11000000,10338.51024800
2021-04-29 20:30:00,53703.11000000,53816.19000000,52476.69000000,52860.02000000,11220.07280200
2021-04-30 00:30:00,52860.02000000,53650.63000000,52330.94000000,53555.00000000,6357.42916800
2021-04-30 04:30:00,53555.00000000,53816.36000000,53013.01000000,53679.03000000,8135.86581800
2021-04-30 08:30:00,53679.04000000,54558.80000000,53673.05000000,54343.11000000,9665.96274200
2021-04-30 12:30:00,54343.11000000,54792.33000000,54051.11000000,54230.63000000,7863.06157300
2021-04-30 16:30:00,54230.64000000,57258.15000000,54170.89000000,57180.06000000,21815.52226600
2021-04-30 20:30:00,57180.05000000,57385.00000000,56277.39000000,57007.38000000,11856.68673800
2021-05-01 00:30:00,57007.38000000,57963.00000000,56374.21000000,57694.27000000,9241.81090800
2021-05-01 04:30:00,57697.25000000,58458.07000000,57421.05000000,58178.67000000,10096.94040000
2021-05-01 08:30:00,58177.59000000,58422.31000000,57585.55000000,57725.14000000,6729.89624800
2021-05-01 12:30:00,57725.14000000,57930.00000000,57116.16000000,57816.90000000,7190.04672800
2021-05-01 16:30:00,57816.91000000,58043.01000000,56956.14000000,57356.58000000,7376.61972700
2021-05-01 20:30:00,57356.59000000,57998.97000000,57218.00000000,57770.31000000,6358.75689600
2021-05-02 00:30:00,57770.32000000,57939.00000000,57243.65000000,57800.37000000,4848.09183700
2021-05-02 04:30:00,57797.35000000,57911.02000000,56323.66000000,56450.19000000,7209.98658800
2021-05-02 08:30:00,56450.19000000,57129.00000000,56171.31000000,56633.02000000,6137.57336800
2021-05-02 12:30:00,56633.03000000,57090.00000000,56035.25000000,57090.00000000,7180.35999300
2021-05-02 16:30:00,57090.00000000,57286.96000000,56231.55000000,56595.20000000,5974.87761200
2021-05-02 20:30:00,56595.20000000,56968.56000000,56317.59000000,56836.40000000,5016.93196100
2021-05-03 00:30:00,56836.39000000,57141.05000000,56212.00000000,56578.21000000,5293.14934100
2021-05-03 04:30:00,56578.21000000,58289.99000000,56525.00000000,57925.80000000,9396.29102900
2021-05-03 08:30:00,57925.79000000,58848.00000000,57696.70000000,58787.87000000,9346.97225500
2021-05-03 12:30:00,58787.88000000,58981.44000000,58277.12000000,58657.63000000,9368.15432300
2021-05-03 16:30:00,58657.64000000,58770.00000000,57260.00000000,57601.83000000,11235.73369200
2021-05-03 20:30:00,57603.33000000,58170.00000000,57169.00000000,57564.87000000,8767.24339500
2021-05-04 00:30:00,57564.86000000,57575.05000000,56435.00000000,57169.39000000,9535.53659200
2021-05-04 04:30:00,57169.39000000,57200.00000000,54580.00000000,55452.17000000,16977.89823100
2021-05-04 08:30:00,55452.16000000,56361.82000000,55122.00000000,55917.97000000,8518.87125400
2021-05-04 12:30:00,55917.98000000,56637.89000000,55555.00000000,56143.42000000,10623.43390600
2021-05-04 16:30:00,56143.43000000,56321.18000000,53526.00000000,53799.33000000,25558.30939400
2021-05-04 20:30:00,53802.54000000,54745.81000000,53201.01000000,54541.13000000,15002.09730000
2021-05-05 00:30:00,54539.73000000,54824.00000000,53046.69000000,53200.01000000,8644.01581800
2021-05-05 04:30:00,53205.05000000,55415.83000000,52900.00000000,54795.19000000,13128.37786600
2021-05-05 08:30:00,54798.87000000,55285.71000000,53922.84000000,54858.35000000,10080.01401100
2021-05-05 12:30:00,54858.35000000,55809.24000000,54679.13000000,55108.95000000,9957.73314100
2021-05-05 16:30:00,55108.95000000,57712.06000000,55032.65000000,57636.74000000,19336.62196000
2021-05-05 20:30:00,57635.89000000,58069.82000000,57043.00000000,57136.04000000,14748.36754900
2021-05-06 00:30:00,57136.04000000,57619.86000000,56576.04000000,57436.11000000,10012.80891200
2021-05-06 04:30:00,57436.11000000,57570.00000000,56570.66000000,56797.09000000,9957.85137700
2021-05-06 08:30:00,56797.09000000,57568.42000000,56331.66000000,56814.79000000,9411.58230500
2021-05-06 12:30:00,56814.79000000,58360.00000000,56772.75000000,57988.00000000,12460.66657000
2021-05-06 16:30:00,57988.00000000,58099.00000000,56763.00000000,57088.49000000,12092.18850300
2021-05-06 20:30:00,57088.48000000,57475.00000000,55200.00000000,56128.42000000,17181.90826300
2021-05-07 00:30:00,56128.42000000,56794.40000000,55674.13000000,56393.68000000,9077.47489000
2021-05-07 04:30:00,56393.68000000,57122.17000000,55476.74000000,55705.67000000,13216.07946100
2021-05-07 08:30:00,55705.67000000,56280.88000000,55241.63000000,55766.34000000,9694.86786100
2021-05-07 12:30:00,55766.33000000,56784.00000000,55570.35000000,56464.74000000,10430.29368200
2021-05-07 16:30:00,56464.74000000,57680.00000000,56228.24000000,57519.24000000,14789.91973200
2021-05-07 20:30:00,57519.25000000,58650.00000000,57132.65000000,57584.01000000,15968.62803300
2021-05-08 00:30:00,57584.01000000,58074.31000000,56749.75000000,57314.75000000,10442.95906000
2021-05-08 04:30:00,57315.49000000,58400.00000000,56900.00000000,58099.98000000,9205.85190900
2021-05-08 08:30:00,58099.86000000,58599.99000000,57500.00000000,58463.06000000,9129.56824000
2021-05-08 12:30:00,58463.06000000,59379.26000000,58305.00000000,58556.09000000,13405.42534700
2021-05-08 16:30:00,58556.09000000,59438.64000000,57472.95000000,57599.87000000,16338.47391400
2021-05-08 20:30:00,57599.86000000,59300.00000000,57560.63000000,59030.56000000,13538.22210600
2021-05-09 00:30:00,59030.56000000,59500.00000000,58466.00000000,58862.05000000,8092.36451200
2021-05-09 04:30:00,58866.53000000,59300.00000000,58325.09000000,58632.78000000,11973.23696100
2021-05-09 08:30:00,58635.72000000,58974.91000000,57575.00000000,57965.59000000,16054.30340800
2021-05-09 12:30:00,57965.59000000,58400.00000000,57535.61000000,57907.49000000,9774.47663000
2021-05-09 16:30:00,57907.49000000,58000.00000000,56235.66000000,57379.58000000,15021.12640200
2021-05-09 20:30:00,57379.58000000,57883.11000000,57048.96000000,57266.97000000,8143.73278200
2021-05-10 00:30:00,57266.97000000,58439.70000000,57179.18000000,58240.84000000,8839.24372700
2021-05-10 04:30:00,58240.83000000,59444.90000000,58009.96000000,59356.76000000,10905.20852400
2021-05-10 08:30:00,59356.77000000,59500.00000000,58355.79000000,58370.17000000,9885.99987900
2021-05-10 12:30:00,58370.17000000,58593.79000000,57301.81000000,58070.63000000,12483.08317500
2021-05-10 16:30:00,58070.63000000,58320.00000000,56700.00000000,58296.36000000,16492.41199600
2021-05-10 20:30:00,58296.35000000,58593.70000000,55516.85000000,55733.76000000,18984.73670000
2021-05-11 00:30:00,55733.76000000,56269.89000000,53400.00000000,55816.14000000,20834.90897600
2021-05-11 04:30:00,55816.14000000,56435.48000000,54370.00000000,55142.46000000,14287.87901500
2021-05-11 08:30:00,55142.44000000,55846.90000000,54589.00000000,55740.09000000,9500.41961300
2021-05-11 12:30:00,55737.89000000,56190.00000000,55125.71000000,55210.47000000,11000.37109800
2021-05-11 16:30:00,55210.47000000,56176.00000000,54766.44000000,56052.82000000,13895.31508900
2021-05-11 20:30:00,56052.83000000,56850.00000000,55750.00000000,56608.94000000,9622.53391700
2021-05-12 00:30:00,56608.93000000,56862.43000000,56168.98000000,56670.02000000,6023.02181800
2021-05-12 04:30:00,56670.02000000,57872.18000000,56555.12000000,57756.94000000,10732.22956200
2021-05-12 08:30:00,57756.95000000,58000.01000000,56882.00000000,57101.07000000,9083.45978400
2021-05-12 12:30:00,57101.08000000,57195.50000000,55950.45000000,56421.46000000,12121.89404700
2021-05-12 16:30:00,56421.45000000,56900.00000000,55232.56000000,55479.13000000,16223.01585100
2021-05-12 20:30:00,55479.13000000,55677.31000000,53500.00000000,54432.39000000,20363.45905800
2021-05-13 00:30:00,54437.00000000,54751.92000000,48600.00000000,49631.32000000,31318.73153400
2021-05-13 04:30:00,49537.15000000,50829.98000000,46000.00000000,50461.99000000,42786.02688400
2021-05-13 08:30:00,50461.99000000,51367.19000000,50282.00000000,50879.72000000,16124.77399100
2021-05-13 12:30:00,50879.73000000,50950.00000000,48457.12000000,49777.01000000,28154.67405600
2021-05-13 16:30:00,49777.01000000,50884.34000000,49458.68000000,49627.64000000,17291.35710400
2021-05-13 20:30:00,49627.63000000,50429.99000000,47000.00000000,48568.85000000,28937.19670200
2021-05-14 00:30:00,48569.97000000,49879.77000000,48350.00000000,49670.97000000,14037.97338400
2021-05-14 04:30:00,49671.92000000,50390.70000000,49021.01000000,49157.93000000,13663.10241700
2021-05-14 08:30:00,49157.94000000,50286.26000000,48799.75000000,49987.20000000,14234.10972800
2021-05-14 12:30:00,49987.19000000,50958.32000000,49880.00000000,50538.14000000,14914.49714400
2021-05-14 16:30:00,50538.13000000,51483.00000000,50037.00000000,51211.98000000,13868.25326400
2021-05-14 20:30:00,51211.98000000,51322.41000000,50083.80000000,50138.09000000,12471.01461000
2021-05-15 00:30:00,50141.33000000,50294.60000000,49030.00000000,49841.45000000,10931.22714300
2021-05-15 04:30:00,49844.16000000,50700.00000000,49269.78000000,49627.01000000,10530.44345800
2021-05-15 08:30:00,49627.02000000,49861.20000000,48400.00000000,48469.28000000,14762.20292200
2021-05-15 12:30:00,48469.71000000,49298.59000000,47721.84000000,48929.74000000,16135.57094500
2021-05-15 16:30:00,48929.73000000,49697.63000000,48527.07000000,48982.99000000,14914.28498600
2021-05-15 20:30:00,48983.00000000,48994.27000000,46900.00000000,48108.40000000,20279.08393200
2021-05-16 00:30:00,48108.40000000,48738.75000000,46555.00000000,46762.99000000,12815.86311600
2021-05-16 04:30:00,46762.99000000,48406.44000000,46467.00000000,48383.46000000,12801.10138200
2021-05-16 08:30:00,48386.62000000,49500.00000000,48034.82000000,49375.28000000,10802.03337500
2021-05-16 12:30:00,49375.28000000,49795.89000000,48656.00000000,49014.99000000,10956.00658300
2021-05-16 16:30:00,49014.99000000,49249.06000000,47566.01000000,47727.26000000,14166.96199500
2021-05-16 20:30:00,47727.26000000,48097.59000000,44444.44000000,45549.26000000,36819.65345600
2021-05-17 00:30:00,45553.24000000,46480.00000000,43825.39000000,46431.50000000,28724.05598400
2021-05-17 04:30:00,46426.83000000,46686.00000000,42777.00000000,42915.46000000,28171.85844700
2021-05-17 08:30:00,42915.46000000,45400.00000000,42196.97000000,45149.18000000,40557.45817000
2021-05-17 12:30:00,45143.28000000,45800.00000000,44291.84000000,45731.39000000,23851.50751000
2021-05-17 16:30:00,45733.55000000,45791.04000000,43156.00000000,43362.75000000,23137.98931500
2021-05-17 20:30:00,43357.00000000,44400.00000000,42001.00000000,44197.73000000,30883.16203900
2021-05-18 00:30:00,44197.73000000,44939.20000000,42500.00000000,43538.04000000,20055.19725500
2021-05-18 04:30:00,43538.02000000,45281.34000000,43150.79000000,44779.83000000,19252.91945300
2021-05-18 08:30:00,44774.78000000,45799.29000000,44738.26000000,45172.70000000,17218.43054900
2021-05-18 12:30:00,45172.69000000,45662.14000000,44607.08000000,45321.02000000,13102.72960800
2021-05-18 16:30:00,45318.76000000,45341.84000000,42507.00000000,42969.47000000,29573.28358200
2021-05-18 20:30:00,42969.46000000,43825.65000000,42371.96000000,43262.71000000,23258.65433400
2021-05-19 00:30:00,43262.70000000,43522.64000000,42250.02000000,42849.78000000,14573.84325800
2021-05-19 04:30:00,42849.78000000,43584.90000000,40125.00000000,40591.15000000,36126.91047600
2021-05-19 08:30:00,40591.99000000,40846.97000000,38550.00000000,40371.44000000,49067.76754900
2021-05-19 12:30:00,40354.98000000,40888.00000000,36333.00000000,38700.00000000,47653.49786900
2021-05-19 16:30:00,38700.00000000,39295.51000000,30000.00000000,37318.52000000,121040.67646600
2021-05-19 20:30:00,37310.14000000,40442.00000000,36111.00000000,39342.93000000,63230.66193300
2021-05-20 00:30:00,39337.45000000,40200.00000000,36600.01000000,36690.09000000,37227.72886800
2021-05-20 04:30:00,36671.23000000,38599.00000000,34850.00000000,38341.04000000,48547.69901700
2021-05-20 08:30:00,38340.01000000,40780.87000000,38202.11000000,39959.68000000,32200.02778400
2021-05-20 12:30:00,39959.67000000,40690.56000000,38700.00000000,40475.17000000,29967.71724300
2021-05-20 16:30:00,40476.68000000,42451.67000000,40086.09000000,41432.88000000,38027.21318000
2021-05-20 20:30:00,41432.88000000,41450.00000000,38110.00000000,40116.04000000,36207.21962400
2021-05-21 00:30:00,40116.04000000,41900.00000000,39383.52000000,40526.64000000,18067.72007500
2021-05-21 04:30:00,40525.39000000,42200.00000000,40408.84000000,40666.91000000,16888.74195600
2021-05-21 08:30:00,40662.00000000,40800.00000000,39222.00000000,39842.57000000,19169.07259400
2021-05-21 12:30:00,39842.58000000,41230.67000000,39277.00000000,41124.29000000,21578.03074400
2021-05-21 16:30:00,41124.30000000,41789.40000000,36444.44000000,36794.57000000,60933.59105900
2021-05-21 20:30:00,36803.28000000,37825.75000000,35501.01000000,36062.12000000,41178.47059500
2021-05-22 00:30:00,36062.13000000,37447.00000000,33488.00000000,37252.01000000,42352.98131000
2021-05-22 04:30:00,37263.35000000,38100.00000000,36517.03000000,36951.85000000,23246.89106300
2021-05-22 08:30:00,36947.31000000,37219.45000000,35200.62000000,36269.28000000,25655.68255500
2021-05-22 12:30:00,36266.36000000,38827.52000000,36258.96000000,38157.76000000,24609.50253000
2021-05-22 16:30:00,38157.75000000,38829.00000000,37000.00000000,38162.40000000,23049.09802700
2021-05-22 20:30:00,38161.92000000,38600.00000000,37158.14000000,37286.65000000,16910.01537100
2021-05-23 00:30:00,37286.65000000,38400.00000000,37268.76000000,37449.73000000,13071.05414300
2021-05-23 04:30:00,37458.51000000,38270.64000000,36668.99000000,37421.59000000,14854.36275300
2021-05-23 08:30:00,37421.59000000,37421.59000000,35530.00000000,35927.69000000,19893.34722900
2021-05-23 12:30:00,35927.70000000,35930.89000000,33800.59000000,35389.10000000,48344.18958700
2021-05-23 16:30:00,35386.80000000,35800.00000000,32600.00000000,33318.09000000,53820.33881900
2021-05-23 20:30:00,33316.42000000,33900.00000000,31111.01000000,33051.73000000,58933.66486200
2021-05-24 00:30:00,33047.33000000,35000.00000000,33045.31000000,34655.25000000,21290.14334300
2021-05-24 04:30:00,34681.44000000,35889.00000000,34664.77000000,35251.37000000,22428.73322300
2021-05-24 08:30:00,35250.56000000,36887.00000000,34031.00000000,36645.79000000,25590.36199700
2021-05-24 12:30:00,36645.79000000,37922.18000000,35877.52000000,37600.01000000,32135.12366900
2021-05-24 16:30:00,37600.01000000,38637.70000000,37266.58000000,37539.63000000,32643.66321400
2021-05-24 20:30:00,37539.64000000,39787.96000000,36818.55000000,39606.10000000,28459.49504700
2021-05-25 00:30:00,39606.11000000,39920.00000000,37955.42000000,38796.29000000,20373.51682100
2021-05-25 04:30:00,38810.99000000,39791.77000000,37800.50000000,38304.51000000,21694.80287500
2021-05-25 08:30:00,38306.43000000,39200.00000000,37608.00000000,38985.06000000,16331.60007600
2021-05-25 12:30:00,38993.91000000,39110.00000000,36486.00000000,36537.16000000,23406.30178100
2021-05-25 16:30:00,36537.17000000,38481.18000000,36419.62000000,38277.57000000,27140.25257400
2021-05-25 20:30:00,38277.55000000,38299.88000000,37011.00000000,37292.69000000,12652.65668900
2021-05-26 00:30:00,37292.69000000,38753.98000000,37250.01000000,38324.72000000,10770.61440900
2021-05-26 04:30:00,38324.72000000,39693.66000000,37800.44000000,39503.98000000,16881.43529000
2021-05-26 08:30:00,39503.98000000,40755.00000000,39000.00000000,40445.79000000,18277.29211000
2021-05-26 12:30:00,40445.79000000,40841.00000000,39379.79000000,39850.65000000,17436.64866500
